a_1,a_2,a_3,a_4,x_1,x_2,V,V_scaled
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,1.0,-0.5,-16.313816644876393,103640.05417449877
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,1.0,0.125,-182.50441613185575,103473.8635750118
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,1.0,0.75,-25.768624681405253,103630.59936646224
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,1.0,1.375,0.20601128552136336,103656.57400242917
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,1.0,2.0,0.8725119197419481,103657.2405030634
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-1.5,-0.5,-1201096.0828759754,-1097439.7148848316
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-1.5,0.125,-12516706.64611702,-12413050.278125877
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-1.5,0.75,-52819.69673495739,50836.67125618626
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-1.5,1.375,10.62513142296702,103666.99312256662
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-1.5,2.0,19.199986548937694,103675.56797769258
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.875,-0.5,-8878.663790352914,94777.70420079073
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.875,0.125,-93171.42010229886,10484.947888844788
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.875,0.75,-440.65759100872503,103215.71040013492
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.875,1.375,-98.0637882965899,103558.30420284705
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.875,2.0,30.347435216580333,103686.71542636023
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.25,-0.5,-243.86848730758354,103412.49950383606
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.25,0.125,-2823.8614863446114,100832.50650479904
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.25,0.75,-51.66264495208387,103604.70534619156
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.25,1.375,-62.285189205841775,103594.08280193781
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,-0.25,2.0,-58.97817797939874,103597.38981316425
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,0.375,-0.5,-26.461111207398435,103629.90687993624
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,0.375,0.125,-360.98459109750394,103295.38340004615
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,0.375,0.75,-41.99480053136115,103614.37319061228
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,0.375,1.375,6.471452835246519,103662.8394439789
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,0.375,2.0,-29.588017174470462,103626.77997396918
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,1.0,-0.5,-15.384503149049111,103640.9834879946
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,1.0,0.125,-176.93543993449597,103479.43255120915
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,1.0,0.75,-14.223794329433328,103642.14419681422
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,1.0,1.375,2.22742629974223,103658.59541744339
1.7920814246671597,-1.3057178526520044,-5.729667941442702,-0.6124699158299751,1.0,2.0,8.332563546667316,103664.70055469031
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-1.5,-0.5,64.12283338185215,103720.4908245255
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-1.5,0.125,-144.10161239265938,103512.266378751
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-1.5,0.75,-269.1780982320987,103387.18989291156
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-1.5,1.375,4.168008519899139,103660.53599966355
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-1.5,2.0,14.082953589490216,103670.45094473314
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.875,-0.5,52.43968691373684,103708.80767805739
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.875,0.125,-119.8165774992208,103536.55141364443
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.875,0.75,-109.22642296372085,103547.14156817993
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.875,1.375,-114.54844774568002,103541.81954339797
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.875,2.0,29.46222347654528,103685.83021462019
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.25,-0.5,-0.4227583191173423,103655.94523282452
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.25,0.125,-159.0730066839326,103497.29498445972
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.25,0.75,-51.04546108621618,103605.32253005743
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.25,1.375,-73.83250491086987,103582.53548623278
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,-0.25,2.0,-81.38839513203664,103574.97959601162
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,0.375,-0.5,-14.985673600928893,103641.38231754272
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,0.375,0.125,-188.36519023161682,103468.00280091203
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,0.375,0.75,-57.160140054779575,103599.20785108887
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,0.375,1.375,-0.5423385767606824,103655.82565256688
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,0.375,2.0,-102.61134333678498,103553.75664780686
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,1.0,-0.5,-16.41671266442746,103639.95127847922
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,1.0,0.125,-208.715910152435,103447.65208099122
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,1.0,0.75,-82.95442294338292,103573.41356820027
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,1.0,1.375,-0.05734936338050682,103656.31064178026
-0.12826563382787493,0.4294734323038685,-4.796470509052142,-1.8520194895474447,1.0,2.0,-2.573813844876401,103653.79417729877
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-1.5,-0.5,-2804.753250192043,100851.61474095161
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-1.5,0.125,-30970.227413472756,72686.1405776709
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-1.5,0.75,-138.2717145871765,103518.09627655648
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-1.5,1.375,21.171922112346486,103677.539913256
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-1.5,2.0,33.79763802598741,103690.16562916964
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.875,-0.5,-239.50312146418298,103416.86486967947
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.875,0.125,-3169.1785502203743,100487.18944092328
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.875,0.75,-50.33008451739241,103606.03790662625
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.875,1.375,-89.26072699987576,103567.10726414378
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.875,2.0,31.643048194061024,103688.01103933771
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.25,-0.5,33.05622047403051,103689.42421161768
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.25,0.125,-605.7564769023883,103050.61151424126
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.25,0.75,-15.138387955486152,103641.22960318816
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.25,1.375,-24.154525796326944,103632.21346534732
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,-0.25,2.0,30.248045289263743,103686.61603643291
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,0.375,-0.5,452.5696795890112,104108.93767073266
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,0.375,0.125,26.08084630435826,103682.44883744801
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,0.375,0.75,246.3177317338121,103902.68572287746
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,0.375,1.375,509.49731005493874,104165.86530119859
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,0.375,2.0,1524.1724530726112,105180.54044421625
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,1.0,-0.5,8767.04538347764,112423.41337462129
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,1.0,0.125,6403.782421047626,110060.15041219127
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,1.0,0.75,8504.512358622735,112160.88034976639
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,1.0,1.375,19035.54239596198,122691.91038710563
0.8320236957937182,-1.9018991763043018,-6.255444442233267,1.6493939584595645,1.0,2.0,73542.93693033318,177199.3049214768
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-1.5,-0.5,80.82651092010384,103737.19450206375
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-1.5,0.125,-79.53296756852649,103576.83502357513
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-1.5,0.75,-584.1653443738151,103072.20264676983
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-1.5,1.375,-10.957243961394907,103645.41074718225
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-1.5,2.0,15.93298723893198,103672.30097838258
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.875,-0.5,63.283017203642075,103719.6510083473
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.875,0.125,14.837852121889252,103671.20584326553
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.875,0.75,-61.656398896999214,103594.71159224665
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.875,1.375,-144.11253157208026,103512.25545957156
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.875,2.0,29.215447459577003,103685.58343860322
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.25,-0.5,15.430144075590098,103671.79813521924
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.25,0.125,-32.492250999961435,103623.87574014369
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.25,0.75,-42.54635567897156,103613.82163546467
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.25,1.375,-79.29067125040116,103577.07731989324
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,-0.25,2.0,-85.36517759501032,103571.00281354864
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,0.375,-0.5,-7.781155381002108,103648.58683576265
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,0.375,0.125,-116.58089560325547,103539.78709554039
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,0.375,0.75,-42.39239342504882,103613.9755977186
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,0.375,1.375,-1.8759521992849797,103654.49203894436
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,0.375,2.0,-313.5975014442172,103342.77048969943
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,1.0,-0.5,-16.365433476209247,103640.00255766744
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,1.0,0.125,-176.15916394009602,103480.20882720355
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,1.0,0.75,-11.874120402709599,103644.49387074095
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,1.0,1.375,0.09331126629510694,103656.46130240994
-1.4295844071569914,-1.5639253438238554,-3.3416434530016286,-1.3574193883109602,1.0,2.0,-69.11409243045361,103587.2538987132
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-1.5,-0.5,-284449.5996382536,-180793.23164711
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-1.5,0.125,-2965483.326667639,-2861826.958676495
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-1.5,0.75,-12769.28103289134,90887.08695825232
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-1.5,1.375,7.854412750643297,103664.2224038943
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-1.5,2.0,27.218282926083617,103683.58627406973
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.875,-0.5,-3912.6630944343706,99743.70489670929
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.875,0.125,-41441.468603364745,62214.8993877789
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.875,0.75,-239.3313510876214,103417.03664005603
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.875,1.375,-127.38034226092886,103528.98764888271
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.875,2.0,30.56750416591425,103686.93549530956
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.25,-0.5,-131.0468189565737,103525.32117218708
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.25,0.125,-1959.124585588871,101697.24340555478
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.25,0.75,-37.35521349593978,103619.0127776477
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.25,1.375,-53.90581979199053,103602.46217135165
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,-0.25,2.0,-28.878601413722635,103627.48938972992
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,0.375,-0.5,62.28117976602757,103718.64917090967
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,0.375,0.125,-281.4555426243571,103374.91244851929
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,0.375,0.75,8.01309773372001,103664.38108887737
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,0.375,1.375,97.19267452559787,103753.56066566924
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,0.375,2.0,124.26648968045154,103780.6344808241
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,1.0,-0.5,258.8665883078654,103915.23457945151
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,1.0,0.125,25.731358652674174,103682.09934979632
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,1.0,0.75,245.60928283962494,103901.97727398327
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,1.0,1.375,596.5791958502596,104252.94718699392
1.5616767481959726,-0.960472832226906,-4.0956619630286,0.7836894765272975,1.0,2.0,2292.1854569417487,105948.5534480854
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-1.5,-0.5,98.33780105734228,103754.70579220098
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-1.5,0.125,-2228.3652559504617,101428.0027351932
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-1.5,0.75,-11675.881900163042,91980.4860909806
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-1.5,1.375,-379.56291103114586,103276.8050801125
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-1.5,2.0,19.68745579131731,103676.05544693496
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.875,-0.5,63.973687194069385,103720.34167833772
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.875,0.125,-41.912936965476824,103614.45505417816
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.875,0.75,-212.84857019278954,103443.51942095086
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.875,1.375,-225.05694900751038,103431.31104213613
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.875,2.0,28.306852082825607,103684.67484322647
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.25,-0.5,25.29818635208315,103681.66617749573
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.25,0.125,-40.8150570469813,103615.55293409666
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.25,0.75,-47.85023097449371,103608.51776016915
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.25,1.375,-91.17717048378081,103565.19082065987
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,-0.25,2.0,-92.9466667016683,103563.42132444198
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,0.375,-0.5,-2.1404159892878205,103654.22757515436
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,0.375,0.125,-132.50310219409732,103523.86488894955
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,0.375,0.75,-59.064945914643076,103597.30304522901
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,0.375,1.375,-24.16834242164803,103632.199648722
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,0.375,2.0,-2917.5931038930994,100738.77488725055
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,1.0,-0.5,-14.77464567220569,103641.59334547144
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,1.0,0.125,-253.47923741887013,103402.88875372478
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,1.0,0.75,-181.82690316310374,103474.54108798054
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,1.0,1.375,-3.852233422449332,103652.5157577212
-1.1710453948574142,1.227743300764466,-0.4382685482082902,-0.49438194387175805,1.0,2.0,-47781.97418783798,55874.39380330567
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-1.5,-0.5,74.53587637738855,103730.90386752103
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-1.5,0.125,-538.1424478707152,103118.22554327293
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-1.5,0.75,-308.9422271381611,103347.42576400549
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-1.5,1.375,14.659565093318296,103671.02755623696
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-1.5,2.0,22.692947394246225,103679.06093853789
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.875,-0.5,37.448427779338346,103693.81641892299
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.875,0.125,-306.2020496022994,103350.16594154135
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.875,0.75,-110.56788489821638,103545.80010624543
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.875,1.375,-52.37542686279476,103603.99256428085
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.875,2.0,31.440253398707423,103687.80824454235
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.25,-0.5,17.47266749949083,103673.84065864314
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.25,0.125,-222.54729064934466,103433.82070049431
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.25,0.75,-43.030546739120076,103613.33744440453
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.25,1.375,-40.6414176649784,103615.72657347866
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,-0.25,2.0,-25.04068115203785,103631.32730999161
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,0.375,-0.5,5.990069019977426,103662.35806016362
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,0.375,0.125,-194.62386901098165,103461.74412213267
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,0.375,0.75,-46.47637091507389,103609.89162022858
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,0.375,1.375,24.98294012998095,103681.35093127363
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,0.375,2.0,73.35549571148341,103729.72348685513
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,1.0,-0.5,-1.4409954961216709,103654.92699564753
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,1.0,0.125,-214.30692405447599,103442.06106708918
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,1.0,0.75,-105.15207156472874,103551.21591957891
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,1.0,1.375,32.37277342833746,103688.74076457198
0.14519032227725637,0.7985816342793668,-9.322860447787473,0.05601812329826128,1.0,2.0,125.47692802679047,103781.84491917044
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-1.5,-0.5,104.60759975942263,103760.97559090306
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-1.5,0.125,-81.72821364095765,103574.63977750269
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-1.5,0.75,-514.1309379429786,103142.23705320068
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-1.5,1.375,-2.9102122214389468,103653.45777892221
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-1.5,2.0,20.612623431745615,103676.9806145754
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.875,-0.5,64.39884484750738,103720.76683599116
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.875,0.125,-3.7764013723504846,103652.5915897713
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.875,0.75,-102.76933605642945,103553.59865508722
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.875,1.375,-137.97899784778616,103518.38899329586
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.875,2.0,29.83002480667722,103686.19801595033
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.25,-0.5,29.91651643179375,103686.28450757544
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.25,0.125,-18.259968275130475,103638.10802286852
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.25,0.75,-42.84272361963001,103613.52526752402
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.25,1.375,-70.675404935416,103585.69258620823
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,-0.25,2.0,-66.27572552381577,103590.09226561984
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,0.375,-0.5,3.691834636564378,103660.05982578022
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,0.375,0.125,-97.63888910398603,103558.72910203967
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,0.375,0.75,-48.09312725046065,103608.27486389318
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,0.375,1.375,9.172904547428365,103665.54089569108
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,0.375,2.0,-223.05700580075396,103433.31098534289
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,1.0,-0.5,-13.195137062366651,103643.17285408128
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,1.0,0.125,-196.94310146168198,103459.42488968196
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,1.0,0.75,-59.38677631049774,103596.98121483315
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,1.0,1.375,6.933347901379287,103663.30133904502
-1.9671138433000548,0.14362443452709162,-3.6076090835814867,-0.32786627601331775,1.0,2.0,-11.211986647136353,103645.15600449652
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-1.5,-0.5,-37723.494253445824,65932.87373769782
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-1.5,0.125,-394772.6171710075,-291116.24917986384
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-1.5,0.75,-2075.959974932497,101580.40801621115
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-1.5,1.375,15.399674544568487,103671.76766568821
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-1.5,2.0,29.485852829587678,103685.85384397324
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.875,-0.5,-1213.5205347484434,102442.8474563952
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.875,0.125,-13352.696568048019,90303.67142309563
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.875,0.75,-187.31979420807343,103469.04819693558
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.875,1.375,-108.75162639978868,103547.61636474387
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.875,2.0,31.040539284947826,103687.4085304286
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.25,-0.5,-45.14656147118532,103611.22142967246
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.25,0.125,-1179.1860958017528,102477.1818953419
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.25,0.75,-35.650677844624624,103620.71731329903
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.25,1.375,-42.90152048249088,103613.46647066115
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,-0.25,2.0,-8.279546043714376,103648.08844509993
1.2389890333709976,0.8072658254310059,-5.075262415210589,1.1035575223601328,0.375,-0.5,142.70734781521585,103799.07533895886
