,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,Sep Fact,BO Method,Max Evals,Total Run Time
111,10,1,1.6757533948317938,1.0,0.0,[-1.19233144  1.25504201],1.3381539751155525,-1.1061600318707925,[ 0.9070171  -0.91522197],-1.1071827145596276,[ 0.90708552 -0.91525857],0.160200834274292,1.0,B1,2,0.320401668548584
112,11,0,1.6757533948317938,1.0,0.0,[0.59208142 0.69428215],1.3380683672336957,-1.1071827303133848,[ 0.90708578 -0.91525849],-1.1071827303133848,[ 0.90708578 -0.91525849],0.1752769947052002,1.0,B1,2,0.3505539894104004
113,11,1,1.6757533948317938,1.0,0.0,[-1.42680834  0.5193774 ],1.3382803125519382,-1.105758619456495,[ 0.90694429 -0.91522243],-1.1071827303133848,[ 0.90708578 -0.91525849],0.16369938850402832,1.0,B1,2,0.32739877700805664
114,12,0,1.6757533948317938,1.0,0.0,[-1.69186718 -1.81246992],1.3380683639376092,-1.1071708579227386,[ 0.90708722 -0.91525735],-1.1071708579227386,[ 0.90708722 -0.91525735],0.15438318252563477,1.0,B1,2,0.30876636505126953
115,12,1,1.6757533948317938,1.0,0.0,[ 0.37116808 -1.78972989],1.3380707788120114,-1.1071504201603257,[ 0.90708562 -0.91525669],-1.1071708579227386,[ 0.90708722 -0.91525735],0.15247774124145508,1.0,B1,2,0.30495548248291016
116,13,0,1.6757533948317938,1.0,0.0,[0.59208142 0.69428215],1.3380683683298042,-1.1071827145596276,[ 0.90708552 -0.91525857],-1.1071827145596276,[ 0.90708552 -0.91525857],0.13886666297912598,1.0,B1,2,0.27773332595825195
117,13,1,1.6757533948317938,1.0,0.0,[-1.42680834  0.5193774 ],1.3382803125519382,-1.105758619456495,[ 0.90694429 -0.91522243],-1.1071827145596276,[ 0.90708552 -0.91525857],0.1333296298980713,1.0,B1,2,0.2666592597961426
118,14,0,1.6757533948317938,1.0,0.0,[1.44992707 0.34391825],1.3380683683298042,-1.1071827145596276,[ 0.90708552 -0.91525857],-1.1071827145596276,[ 0.90708552 -0.91525857],0.13638520240783691,1.0,B1,2,0.27277040481567383
119,14,1,1.6757533948317938,1.0,0.0,[-0.26063897 -0.29069958],1.3379548049487213,-1.1095030995038428,[ 0.90729604 -0.91532371],-1.1095030995038428,[ 0.90729604 -0.91532371],0.13493633270263672,1.0,B1,2,0.26987266540527344
120,0,0,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7053897695377325,-1.0469463961116223,[ 1.06901757 -1.09446034],-1.0469463961116223,[ 1.06901757 -1.09446034],0.24398350715637207,0.9,B1,2,0.48796701431274414
121,0,1,2.2670234536977065,1.0,0.0,[-1.36554052 -0.88183983],1.7053537084458377,-1.0467328192513685,[ 1.06908456 -1.09445761],-1.0469463961116223,[ 1.06901757 -1.09446034],0.16605830192565918,0.9,B1,2,0.33211660385131836
122,1,0,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7053895657406137,-1.0469447602699538,[ 1.06901737 -1.09446047],-1.0469447602699538,[ 1.06901737 -1.09446047],0.16423940658569336,0.9,B1,2,0.3284788131713867
123,1,1,2.2670234536977065,1.0,0.0,[-1.42680834  0.5193774 ],1.7053589843639667,-1.0424281134704014,[ 1.06930748 -1.09464519],-1.0469447602699538,[ 1.06901737 -1.09446047],0.12189197540283203,0.9,B1,2,0.24378395080566406
124,2,0,2.2670234536977065,1.0,0.0,[-1.69186718 -1.81246992],1.7053895657405285,-1.0469474479771441,[ 1.06901775 -1.09446024],-1.0469474479771441,[ 1.06901775 -1.09446024],0.14548492431640625,0.9,B1,2,0.2909698486328125
125,2,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7053867961127427,-1.0474235190094099,[ 1.06898657 -1.09444093],-1.0474235190094099,[ 1.06898657 -1.09444093],0.10576248168945312,0.9,B1,2,0.21152496337890625
126,3,0,2.2670234536977065,1.0,0.0,[1.44992707 0.34391825],1.7053898039105029,-1.0469533204274961,[ 1.06901554 -1.0944604 ],-1.0469533204274961,[ 1.06901554 -1.0944604 ],0.17650985717773438,0.9,B1,2,0.35301971435546875
127,3,1,2.2670234536977065,1.0,0.0,[-0.26063897 -0.29069958],1.7048086665829976,-1.0436741488511894,[ 1.06988862 -1.09445108],-1.0469533204274961,[ 1.06901554 -1.0944604 ],0.13403558731079102,0.9,B1,2,0.26807117462158203
128,4,0,2.2670234536977065,1.0,0.0,[1.44992707 0.34391825],1.7053895657408766,-1.046941324604355,[ 1.06901786 -1.09446056],-1.046941324604355,[ 1.06901786 -1.09446056],0.14342260360717773,0.9,B1,2,0.28684520721435547
129,4,1,2.2670234536977065,1.0,0.0,[-0.26063897 -0.29069958],1.7048083764010693,-1.0436711077220413,[ 1.06988881 -1.09445121],-1.046941324604355,[ 1.06901786 -1.09446056],0.10268831253051758,0.9,B1,2,0.20537662506103516
130,5,0,2.2670234536977065,1.0,0.0,[-0.50321372 -0.02317312],1.7053895657405285,-1.0469474479771441,[ 1.06901775 -1.09446024],-1.0469474479771441,[ 1.06901775 -1.09446024],0.1605052947998047,0.9,B1,2,0.3210105895996094
131,5,1,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7058038374206412,-1.0608044686975415,[ 1.06742371 -1.09404593],-1.0608044686975415,[ 1.06742371 -1.09404593],0.12077593803405762,0.9,B1,2,0.24155187606811523
132,6,0,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7053895657406137,-1.0469447602699538,[ 1.06901737 -1.09446047],-1.0469447602699538,[ 1.06901737 -1.09446047],0.1483745574951172,0.9,B1,2,0.2967491149902344
133,6,1,2.2670234536977065,1.0,0.0,[-1.42680834  0.5193774 ],1.7053589843639667,-1.0424281134704014,[ 1.06930748 -1.09464519],-1.0469447602699538,[ 1.06901737 -1.09446047],0.10640358924865723,0.9,B1,2,0.21280717849731445
134,7,0,2.2670234536977065,1.0,0.0,[-0.26063897 -0.29069958],1.7053895657405285,-1.0469474479771441,[ 1.06901775 -1.09446024],-1.0469474479771441,[ 1.06901775 -1.09446024],0.14524459838867188,0.9,B1,2,0.29048919677734375
135,7,1,2.2670234536977065,1.0,0.0,[-1.19233144  1.25504201],1.703673576375623,-1.0024265274857815,[ 1.07418771 -1.09578617],-1.0469474479771441,[ 1.06901775 -1.09446024],0.10360050201416016,0.9,B1,2,0.2072010040283203
136,8,0,2.2670234536977065,1.0,0.0,[-0.50321372 -0.02317312],1.7053895657405285,-1.0469474479771441,[ 1.06901775 -1.09446024],-1.0469474479771441,[ 1.06901775 -1.09446024],0.16747808456420898,0.9,B1,2,0.33495616912841797
137,8,1,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7058034939477853,-1.060804158059955,[ 1.06742287 -1.09404612],-1.060804158059955,[ 1.06742287 -1.09404612],0.1276845932006836,0.9,B1,2,0.2553691864013672
138,9,0,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7053895657406137,-1.0469447602699538,[ 1.06901737 -1.09446047],-1.0469447602699538,[ 1.06901737 -1.09446047],0.1447741985321045,0.9,B1,2,0.289548397064209
139,9,1,2.2670234536977065,1.0,0.0,[-1.36554052 -0.88183983],1.7053524459916751,-1.0467096665854148,[ 1.06908821 -1.09445809],-1.0469447602699538,[ 1.06901737 -1.09446047],0.10450625419616699,0.9,B1,2,0.20901250839233398
140,10,0,2.2670234536977065,1.0,0.0,[-0.50321372 -0.02317312],1.7053897820525696,-1.0469441699671527,[ 1.06901785 -1.0944604 ],-1.0469441699671527,[ 1.06901785 -1.0944604 ],0.19903779029846191,0.9,B1,2,0.39807558059692383
141,10,1,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7058035905609623,-1.0607997306753945,[ 1.06742417 -1.09404609],-1.0607997306753945,[ 1.06742417 -1.09404609],0.16051840782165527,0.9,B1,2,0.32103681564331055
142,11,0,2.2670234536977065,1.0,0.0,[-1.69186718 -1.81246992],1.7053897688859934,-1.0469516892018595,[ 1.06901671 -1.09446024],-1.0469516892018595,[ 1.06901671 -1.09446024],0.1955881118774414,0.9,B1,2,0.3911762237548828
143,11,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7053868653895368,-1.0474307673536674,[ 1.06898483 -1.09444091],-1.0474307673536674,[ 1.06898483 -1.09444091],0.1483151912689209,0.9,B1,2,0.2966303825378418
144,12,0,2.2670234536977065,1.0,0.0,[1.44992707 0.34391825],1.705389751845713,-1.0469451211653995,[ 1.06901687 -1.09446056],-1.0469451211653995,[ 1.06901687 -1.09446056],0.1848278045654297,0.9,B1,2,0.3696556091308594
145,12,1,2.2670234536977065,1.0,0.0,[-0.26063897 -0.29069958],1.7048086197089543,-1.0436723331612903,[ 1.06988907 -1.09445108],-1.0469451211653995,[ 1.06901687 -1.09446056],0.14096498489379883,0.9,B1,2,0.28192996978759766
146,13,0,2.2670234536977065,1.0,0.0,[-1.69186718 -1.81246992],1.7053895657405285,-1.0469474479771441,[ 1.06901775 -1.09446024],-1.0469474479771441,[ 1.06901775 -1.09446024],0.16555285453796387,0.9,B1,2,0.33110570907592773
147,13,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7053867961127427,-1.0474235190094099,[ 1.06898657 -1.09444093],-1.0474235190094099,[ 1.06898657 -1.09444093],0.1262204647064209,0.9,B1,2,0.2524409294128418
148,14,0,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7053895657405285,-1.0469474479771441,[ 1.06901775 -1.09446024],-1.0469474479771441,[ 1.06901775 -1.09446024],0.17358016967773438,0.9,B1,2,0.34716033935546875
149,14,1,2.2670234536977065,1.0,0.0,[-1.36554052 -0.88183983],1.7053539201062629,-1.0467320656185783,[ 1.06908496 -1.09445757],-1.0469474479771441,[ 1.06901775 -1.09446024],0.13290810585021973,0.9,B1,2,0.26581621170043945
150,0,0,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7206030108515993,-1.394767400685671,[ 1.03072758 -1.08374486],-1.394767400685671,[ 1.03072758 -1.08374486],0.22316956520080566,0.8,B1,2,0.44633913040161133
151,0,1,2.2670234536977065,1.0,4.5344547277612706e-138,[ 1.69175463 -0.45537824],1.7205785526490551,-1.3947082519848129,[ 1.03077362 -1.08374246],-1.394767400685671,[ 1.03072758 -1.08374486],0.1401987075805664,0.8,B1,2,0.2803974151611328
152,1,0,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7206029285461897,-1.3947680877782418,[ 1.030728   -1.08374478],-1.3947680877782418,[ 1.030728   -1.08374478],0.07103347778320312,0.8,B1,2,0.14206695556640625
153,1,1,2.2670234536977065,1.0,0.0,[-0.26063897 -0.29069958],1.720599420838477,-1.3897849018798485,[ 1.03099838 -1.08393273],-1.3947680877782418,[ 1.030728   -1.08374478],0.06966996192932129,0.8,B1,2,0.13933992385864258
154,2,0,2.2670234536977065,1.0,0.0,[-1.69186718 -1.81246992],1.7206029285464783,-1.394762810723818,[ 1.03072909 -1.0837449 ],-1.394762810723818,[ 1.03072909 -1.0837449 ],0.06948423385620117,0.8,B1,2,0.13896846771240234
155,2,1,2.2670234536977065,1.0,0.0,[-1.36554052 -0.88183983],1.7206063608696534,-1.3951514691043143,[ 1.03069681 -1.08373146],-1.3951514691043143,[ 1.03069681 -1.08373146],0.0818784236907959,0.8,B1,2,0.1637568473815918
156,3,0,2.2670234536977065,1.0,0.0,[1.44992707 0.34391825],1.7206030692042216,-1.3947630640719149,[ 1.03072952 -1.08374484],-1.3947630640719149,[ 1.03072952 -1.08374484],0.09487056732177734,0.8,B1,2,0.1897411346435547
157,3,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7205042223671718,-1.3975594910728684,[ 1.03071044 -1.08362525],-1.3975594910728684,[ 1.03071044 -1.08362525],0.12670350074768066,0.8,B1,2,0.25340700149536133
158,4,0,2.2670234536977065,1.0,0.0,[1.44992707 0.34391825],1.7206029285461897,-1.3947680877782418,[ 1.030728   -1.08374478],-1.3947680877782418,[ 1.030728   -1.08374478],0.06872367858886719,0.8,B1,2,0.13744735717773438
159,4,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.720504123442785,-1.3975567923052563,[ 1.03071078 -1.08362533],-1.3975567923052563,[ 1.03071078 -1.08362533],0.06690859794616699,0.8,B1,2,0.13381719589233398
160,5,0,2.2670234536977065,1.0,0.0,[-0.50321372 -0.02317312],1.720603084044117,-1.394764159200394,[ 1.03072863 -1.08374489],-1.394764159200394,[ 1.03072863 -1.08374489],0.07796263694763184,0.8,B1,2,0.15592527389526367
161,5,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7211700283536597,-1.4119579993451665,[ 1.02873173 -1.08320962],-1.4119579993451665,[ 1.02873173 -1.08320962],0.09953570365905762,0.8,B1,2,0.19907140731811523
162,6,0,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7206029285461897,-1.3947680877782418,[ 1.030728   -1.08374478],-1.3947680877782418,[ 1.030728   -1.08374478],0.0712728500366211,0.8,B1,2,0.1425457000732422
163,6,1,2.2670234536977065,1.0,0.0,[-0.26063897 -0.29069958],1.720599420838477,-1.3897849018798485,[ 1.03099838 -1.08393273],-1.3947680877782418,[ 1.030728   -1.08374478],0.07055449485778809,0.8,B1,2,0.14110898971557617
164,7,0,2.2670234536977065,1.0,0.0,[-0.26063897 -0.29069958],1.7206029285461897,-1.3947680877782418,[ 1.030728   -1.08374478],-1.3947680877782418,[ 1.030728   -1.08374478],0.06805872917175293,0.8,B1,2,0.13611745834350586
165,7,1,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7193805777662279,-1.3610142384385848,[ 1.03454826 -1.0847947 ],-1.3947680877782418,[ 1.030728   -1.08374478],0.07667827606201172,0.8,B1,2,0.15335655212402344
166,8,0,2.2670234536977065,1.0,0.0,[-0.50321372 -0.02317312],1.7206029285464783,-1.394762810723818,[ 1.03072909 -1.0837449 ],-1.394762810723818,[ 1.03072909 -1.0837449 ],0.0695655345916748,0.8,B1,2,0.1391310691833496
167,8,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7211698322540947,-1.4119559291665544,[ 1.02873168 -1.08320971],-1.4119559291665544,[ 1.02873168 -1.08320971],0.06818437576293945,0.8,B1,2,0.1363687515258789
168,9,0,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7206029285464783,-1.394762810723818,[ 1.03072909 -1.0837449 ],-1.394762810723818,[ 1.03072909 -1.0837449 ],0.06947970390319824,0.8,B1,2,0.13895940780639648
169,9,1,2.2670234536977065,1.0,4.534446509385518e-138,[ 1.69175463 -0.45537824],1.7205789915537135,-1.3947318702665636,[ 1.0307706  -1.08374176],-1.394762810723818,[ 1.03072909 -1.0837449 ],0.0681447982788086,0.8,B1,2,0.1362895965576172
170,10,0,2.2670234536977065,1.0,0.0,[-0.50321372 -0.02317312],1.7206029285464783,-1.394762810723818,[ 1.03072909 -1.0837449 ],-1.394762810723818,[ 1.03072909 -1.0837449 ],0.07773947715759277,0.8,B1,2,0.15547895431518555
171,10,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.7211698322540947,-1.4119559291665544,[ 1.02873168 -1.08320971],-1.4119559291665544,[ 1.02873168 -1.08320971],0.0797429084777832,0.8,B1,2,0.1594858169555664
172,11,0,2.2670234536977065,1.0,0.0,[-1.69186718 -1.81246992],1.7206030585661072,-1.3947701986292558,[ 1.0307279 -1.0837447],-1.3947701986292558,[ 1.0307279 -1.0837447],0.09910297393798828,0.8,B1,2,0.19820594787597656
173,11,1,2.2670234536977065,1.0,0.0,[-1.36554052 -0.88183983],1.7206063608696534,-1.3951514691043143,[ 1.03069681 -1.08373146],-1.3951514691043143,[ 1.03069681 -1.08373146],0.10077595710754395,0.8,B1,2,0.2015519142150879
174,12,0,2.2670234536977065,1.0,0.0,[1.44992707 0.34391825],1.7206029285461897,-1.3947680877782418,[ 1.030728   -1.08374478],-1.3947680877782418,[ 1.030728   -1.08374478],0.07820558547973633,0.8,B1,2,0.15641117095947266
175,12,1,2.2670234536977065,1.0,0.0,[ 0.37116808 -1.78972989],1.720504123442785,-1.3975567923052563,[ 1.03071078 -1.08362533],-1.3975567923052563,[ 1.03071078 -1.08362533],0.09884238243103027,0.8,B1,2,0.19768476486206055
176,13,0,2.2670234536977065,1.0,0.0,[-1.69186718 -1.81246992],1.7206029285464783,-1.394762810723818,[ 1.03072909 -1.0837449 ],-1.394762810723818,[ 1.03072909 -1.0837449 ],0.08380889892578125,0.8,B1,2,0.1676177978515625
177,13,1,2.2670234536977065,1.0,0.0,[-1.36554052 -0.88183983],1.7206063608696534,-1.3951514691043143,[ 1.03069681 -1.08373146],-1.3951514691043143,[ 1.03069681 -1.08373146],0.08249378204345703,0.8,B1,2,0.16498756408691406
178,14,0,2.2670234536977065,1.0,0.0,[-1.89703819 -1.59614744],1.7206029285464783,-1.394762810723818,[ 1.03072909 -1.0837449 ],-1.394762810723818,[ 1.03072909 -1.0837449 ],0.08370447158813477,0.8,B1,2,0.16740894317626953
179,14,1,2.2670234536977065,1.0,4.534446509385518e-138,[ 1.69175463 -0.45537824],1.7205789915561889,-1.394710628551913,[ 1.03077408 -1.08374231],-1.394762810723818,[ 1.03072909 -1.0837449 ],0.08357954025268555,0.8,B1,2,0.1671590805053711
