,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,Sep Fact,BO Method,Max Evals,Total Run Time
17,1,8,3.1556450236920008e-06,9.650632465771888,3.690247425415146e-05,[ 1.00042573 -0.99999809],1.3640157505182643e-07,2.47322662939291e-06,[ 1.00048975 -1.00004685],2.47322662939291e-06,[ 1.00048975 -1.00004685],1.1369078159332275,0.9,A2,9,10.232170343399048
18,2,0,9.650632465771888,0.4369114278836079,21.031953194830557,[ 0.97972162 -0.98993466],0.0006945406815178619,0.005199718638355488,[ 0.98406713 -0.99115301],0.005199718638355488,[ 0.98406713 -0.99115301],0.7815310955047607,0.9,A2,9,7.033779859542847
19,2,1,0.007556704737385823,9.650632465771888,0.14514433164723112,[-1.02519851  1.01862744],6.866586011656289e-06,0.0001191959053570648,[ 1.00336958 -1.00040784],0.0001191959053570648,[ 1.00336958 -1.00040784],0.6828658580780029,0.9,A2,9,6.145792722702026
20,2,2,0.007556704737385823,9.650632465771888,0.14543489254793435,[-1.0234795   1.02033525],6.618319388660005e-06,0.00011460820303569404,[ 1.00330467 -1.00039853],0.00011460820303569404,[ 1.00330467 -1.00039853],0.6178848743438721,0.9,A2,9,5.560963869094849
21,2,3,0.007556704737385823,9.650632465771888,0.3630189814329289,[ 1.00292482 -1.00024172],6.572945910239943e-06,0.00011369746926910803,[ 1.00329156 -1.00039683],0.00011369746926910803,[ 1.00329156 -1.00039683],0.7168943881988525,0.9,A2,9,6.452049493789673
22,2,4,8.753235543737542e-05,9.650632465771888,0.00327702542080732,[ 1.00123306 -1.00008308],1.1352205046454944e-06,2.006309650395027e-05,[ 1.001389   -1.00015047],2.006309650395027e-05,[ 1.001389   -1.00015047],0.7889201641082764,0.9,A2,9,7.100281476974487
23,2,5,1.5439150777228138e-05,9.650632465771888,0.00013643273516461844,[-1.02296192  1.02085079],4.383825285121873e-07,7.838757701430238e-06,[ 1.00086997 -1.00008916],7.838757701430238e-06,[ 1.00086997 -1.00008916],0.7421495914459229,0.9,A2,9,6.679346323013306
24,2,6,1.5439150777228138e-05,9.650632465771888,0.00034264762603029457,[ 1.00076925 -1.00004545],4.3721379390547915e-07,7.813485617810644e-06,[ 1.00086857 -1.00008901],7.813485617810644e-06,[ 1.00086857 -1.00008901],0.7455615997314453,0.9,A2,9,6.710054397583008
25,2,7,5.987645325549512e-06,9.650632465771888,9.160027755657805e-05,[ 1.00055661 -1.00003063],2.2616466720399285e-07,4.0732083055984205e-06,[ 1.0006279  -1.00006197],4.0732083055984205e-06,[ 1.0006279  -1.00006197],0.834970235824585,0.9,A2,9,7.514732122421265
26,2,8,3.130078329293607e-06,9.650632465771888,3.646056118071976e-05,[ 1.00050485 -1.00002959],1.3640812631487562e-07,2.473325121176888e-06,[ 1.00048977 -1.00004685],2.473325121176888e-06,[ 1.00048977 -1.00004685],1.1064176559448242,0.9,A2,9,9.957758903503418
27,3,0,9.650632465771888,0.4369114278836079,21.031953194830557,[ 0.9797216  -0.98993464],0.0006945406820238261,0.005199781868438647,[ 0.98406712 -0.99115291],0.005199781868438647,[ 0.98406712 -0.99115291],0.7680549621582031,0.9,A2,9,6.912494659423828
28,3,1,0.0075567241187456365,9.650632465771888,0.14514470573046023,[-1.0251984   1.01862729],6.866605881404205e-06,0.0001191952414345227,[ 1.00336957 -1.00040783],0.0001191952414345227,[ 1.00336957 -1.00040783],0.6999297142028809,0.9,A2,9,6.299367427825928
29,3,2,0.0075567241187456365,9.650632465771888,0.14543526665911985,[-1.02347787  1.02033408],6.6183404915975515e-06,0.00011459127605172612,[ 1.00330452 -1.00039825],0.00011459127605172612,[ 1.00330452 -1.00039825],0.6350960731506348,0.9,A2,9,5.715864658355713
30,3,3,0.0075567241187456365,9.650632465771888,0.3630199163350879,[ 1.00292485 -1.00024172],6.572965939245788e-06,0.00011369623199753866,[ 1.00329154 -1.00039682],0.00011369623199753866,[ 1.00329154 -1.00039682],0.6619362831115723,0.9,A2,9,5.95742654800415
31,3,4,8.7533875329524e-05,9.650632465771888,0.0032770956530702973,[ 1.00123305 -1.00008309],1.1352221019670998e-06,2.0063008896161217e-05,[ 1.001389   -1.00015047],2.0063008896161217e-05,[ 1.001389   -1.00015047],0.7223300933837891,0.9,A2,9,6.500970840454102
32,3,5,1.5438727668518892e-05,9.650632465771888,0.0001364264863330144,[-1.02245769  1.02035499],4.3838363608122855e-07,7.839407784262413e-06,[ 1.00087002 -1.00008913],7.839407784262413e-06,[ 1.00087002 -1.00008913],0.7187740802764893,0.9,A2,9,6.468966722488403
33,3,6,1.5438727668518892e-05,9.650632465771888,0.0003426342713765733,[ 1.00076925 -1.00004546],4.3722023324337564e-07,7.813643647118229e-06,[ 1.00086858 -1.00008901],7.813643647118229e-06,[ 1.00086858 -1.00008901],0.7934296131134033,0.9,A2,9,7.14086651802063
34,3,7,5.987762133943763e-06,9.650632465771888,9.16028891686366e-05,[ 1.00055661 -1.00003064],2.2616705135494473e-07,4.0751813980348275e-06,[ 1.00062808 -1.00006191],4.0751813980348275e-06,[ 1.00062808 -1.00006191],0.7807290554046631,0.9,A2,9,7.026561498641968
35,3,8,3.130024338320766e-06,9.650632465771888,3.64596302700076e-05,[ 1.00050485 -1.00002959],1.364108560818292e-07,2.4719357256076135e-06,[ 1.00048968 -1.00004667],2.4719357256076135e-06,[ 1.00048968 -1.00004667],1.1202025413513184,0.9,A2,9,10.081822872161865
36,4,0,9.650632465771888,0.4369114278836079,21.031953194830557,[ 0.97972162 -0.98993466],0.0006945406820238261,0.005199781868438647,[ 0.98406712 -0.99115291],0.005199781868438647,[ 0.98406712 -0.99115291],0.7620136737823486,0.9,A2,9,6.858123064041138
37,4,1,0.007556704737385823,9.650632465771888,0.14514433164723112,[-1.02519851  1.01862744],6.866586011656289e-06,0.0001191959053570648,[ 1.00336958 -1.00040784],0.0001191959053570648,[ 1.00336958 -1.00040784],0.6803808212280273,0.9,A2,9,6.123427391052246
38,4,2,0.007556704737385823,9.650632465771888,0.14543489254793435,[-1.0234795   1.02033525],6.6183212903752565e-06,0.00011459097454226237,[ 1.00330452 -1.00039825],0.00011459097454226237,[ 1.00330452 -1.00039825],0.65590500831604,0.9,A2,9,5.90314507484436
39,4,3,0.007556704737385823,9.650632465771888,0.3630189814329289,[ 1.00292482 -1.00024172],6.572945898751521e-06,0.00011369594000851287,[ 1.00329154 -1.00039682],0.00011369594000851287,[ 1.00329154 -1.00039682],0.7971363067626953,0.9,A2,9,7.174226760864258
40,4,4,8.753235543737542e-05,9.650632465771888,0.00327702542080732,[ 1.00123306 -1.00008308],1.1352205054046241e-06,2.0062975459682144e-05,[ 1.001389   -1.00015047],2.0062975459682144e-05,[ 1.001389   -1.00015047],0.8191123008728027,0.9,A2,9,7.372010707855225
41,4,5,1.5439150777228138e-05,9.650632465771888,0.000136432721417116,[-1.02302806  1.02092316],4.3838256867291287e-07,7.839377958726095e-06,[ 1.00087001 -1.00008913],7.839377958726095e-06,[ 1.00087001 -1.00008913],0.7553486824035645,0.9,A2,9,6.79813814163208
42,4,6,1.5439150777228138e-05,9.650632465771888,0.0003426476276627695,[ 1.00076924 -1.00004545],4.3721336287970693e-07,7.813470245170453e-06,[ 1.00086857 -1.000089  ],7.813470245170453e-06,[ 1.00086857 -1.000089  ],0.792067289352417,0.9,A2,9,7.128605604171753
43,4,7,5.987546028886207e-06,9.650632465771888,9.15980547586557e-05,[ 1.00055662 -1.00003063],2.261642381626779e-07,4.075120647912566e-06,[ 1.00062808 -1.00006191],4.075120647912566e-06,[ 1.00062808 -1.00006191],0.8499226570129395,0.9,A2,9,7.649303913116455
44,4,8,3.130123894013226e-06,9.650632465771888,3.6461346077498265e-05,[ 1.00050486 -1.00002959],1.3640915625248085e-07,2.4718877174103936e-06,[ 1.00048968 -1.00004666],2.4718877174103936e-06,[ 1.00048968 -1.00004666],1.156545639038086,0.9,A2,9,10.408910751342773
45,5,0,9.650632465771888,0.4369114278836079,21.031953194818126,[ 0.97972127 -0.98993405],0.0006945406815178619,0.005199718638355488,[ 0.98406713 -0.99115301],0.005199718638355488,[ 0.98406713 -0.99115301],0.8418245315551758,0.9,A2,9,7.576420783996582
46,5,1,0.007557263249395657,9.650632465771888,0.14515511163926254,[-1.02520105  1.01862987],6.867181156566836e-06,0.00011920534100314905,[ 1.00336971 -1.00040785],0.00011920534100314905,[ 1.00336971 -1.00040785],0.7733776569366455,0.9,A2,9,6.96039891242981
47,5,2,0.007557263249395657,9.650632465771888,0.14544567261775976,[-1.02348236  1.0203383 ],6.618896100204992e-06,0.00011461218516830044,[ 1.00330475 -1.00039846],0.00011461218516830044,[ 1.00330475 -1.00039846],0.6915197372436523,0.9,A2,9,6.223677635192871
48,5,3,0.007557263249395657,9.650632465771888,0.3630459228690923,[ 1.00292496 -1.00024173],6.573519358540906e-06,0.0001137051265049321,[ 1.00329167 -1.00039683],0.0001137051265049321,[ 1.00329167 -1.00039683],0.7366499900817871,0.9,A2,9,6.629849910736084
49,5,4,8.754066020997758e-05,9.650632465771888,0.0032774081771858067,[ 1.0012331  -1.00008309],1.1353076752339377e-06,2.0064782044851677e-05,[ 1.00138907 -1.00015047],2.0064782044851677e-05,[ 1.00138907 -1.00015047],0.8061637878417969,0.9,A2,9,7.255474090576172
50,5,5,1.544001473683182e-05,9.650632465771888,0.0001364427295078393,[-1.0234876   1.02136654],4.384161460689672e-07,7.841619313228931e-06,[ 1.00087016 -1.00008908],7.841619313228931e-06,[ 1.00087016 -1.00008908],0.7229678630828857,0.9,A2,9,6.506710767745972
51,5,6,1.544001473683182e-05,9.650632465771888,0.00034267477155771405,[ 1.00076929 -1.00004544],4.372402934831305e-07,7.816133805233347e-06,[ 1.00086871 -1.00008905],7.816133805233347e-06,[ 1.00086871 -1.00008905],0.7379539012908936,0.9,A2,9,6.641585111618042
52,5,7,5.988275045357779e-06,9.650632465771888,9.161421769020829e-05,[ 1.00055943 -1.00002218],2.2617704112097909e-07,4.075001980959611e-06,[ 1.00062807 -1.00006191],4.075001980959611e-06,[ 1.00062807 -1.00006191],0.849611759185791,0.9,A2,9,7.646505832672119
53,5,8,3.146317485850996e-06,9.650632465771888,3.674150160357056e-05,[ 1.00041842 -1.0000085 ],1.3656396817102285e-07,2.476307286301281e-06,[ 1.00049007 -1.00004686],2.476307286301281e-06,[ 1.00049007 -1.00004686],1.1362833976745605,0.9,A2,9,10.226550579071045
54,6,0,9.650632465771888,0.43690920405415273,21.031846256507063,[ 0.97972187 -0.98993473],0.0006945321792571689,0.005199577938080539,[ 0.98406738 -0.99115311],0.005199577938080539,[ 0.98406738 -0.99115311],0.9029712677001953,0.9,A2,9,8.126741409301758
55,6,1,0.007556556923851965,9.650632465771888,0.14514147871053457,[-1.02520543  1.01863429],6.866435769301221e-06,0.0001191701509257067,[ 1.0033692  -1.00040783],0.0001191701509257067,[ 1.0033692  -1.00040783],0.8479814529418945,0.9,A2,9,7.631833076477051
56,6,2,0.007556556923851965,9.650632465771888,0.14543203965910084,[-1.02348324  1.02033988],6.618173965614289e-06,0.00011460703031086804,[ 1.00330464 -1.00039854],0.00011460703031086804,[ 1.00330464 -1.00039854],0.6674454212188721,0.9,A2,9,6.007008790969849
