Method,Separation Factor,Run,Iteration,SSE,Max Eval,Minimum SSE,Theta 1,Min Theta 1,Theta 2,Min Theta 2,Time/Iter (Minutes),Total Run Time
2A,0.6,1,19,0.002821212847118,100,0.002821212847118,0.9938560856272188,0.9938560856272188,-0.9942817005032704,-0.9942817005032704,0.392,39.2
2A,0.6,2,22,0.0026277172326194,100,0.0026277172326194,0.9942056280430166,0.9942056280430166,-0.9946014948296068,-0.9946014948296068,0.392,39.2
2A,0.6,3,35,0.0028121177058621,100,0.0028121177058621,0.994647568197654,0.994647568197654,-0.9943023928447065,-0.9943023928447065,0.392,39.2
2A,0.6,4,98,0.0028211592794783,100,0.0028211592794783,0.9946774059142424,0.9946774059142424,-0.994288317311784,-0.994288317311784,0.392,39.2
2A,0.6,5,7,0.0010978619741576,100,0.0010978619741576,0.9956367372012394,0.9956367372012394,-0.9978060658395084,-0.9978060658395084,0.392,39.2
2A,0.6,6,6,0.0010611840495014,100,0.0010611840495014,1.001444303991658,1.001444303991658,-0.9995826288186034,-0.9995826288186034,0.392,39.2
2A,0.6,7,9,0.0031127595925638,100,0.0031127595925638,0.9932649684621984,0.9932649684621984,-0.993828688843746,-0.993828688843746,0.392,39.2
2A,0.6,8,33,0.003171303796821,100,0.003171303796821,0.9940558857211006,0.9940558857211006,-0.993729868804279,-0.993729868804279,0.392,39.2
2A,0.6,9,11,0.0038785487894519,100,0.0038785487894519,0.992876666043356,0.992876666043356,-0.9927208865122764,-0.9927208865122764,0.392,39.2
2A,0.6,10,22,0.0027310332883016,100,0.0027310332883016,0.9950403925009876,0.9950403925009876,-0.9944459427889512,-0.9944459427889512,0.392,39.2
2A,0.6,11,6,0.0022652421621424,100,0.0022652421621424,0.9931619481613252,0.9931619481613252,-0.995247038434485,-0.995247038434485,0.392,39.2
2A,0.6,12,8,0.0011757991638159,100,0.0011757991638159,0.9934821006001467,0.9934821006001467,-0.9975437368856904,-0.9975437368856904,0.392,39.2
2A,0.6,13,10,0.0024886557855412,100,0.0024886557855412,0.993832190770273,0.993832190770273,-0.9948387097853296,-0.9948387097853296,0.392,39.2
2A,0.6,14,94,0.0031676015964433,100,0.0031676015964433,0.993818705261298,0.993818705261298,-0.9937361487467196,-0.9937361487467196,0.392,39.2
2A,0.6,15,21,0.0026531293844248,100,0.0026531293844248,0.994154455305824,0.994154455305824,-0.9945585742526104,-0.9945585742526104,0.392,39.2
2A,0.7,1,36,0.0027953192488875,100,0.0027953192488875,0.993888559324529,0.993888559324529,-0.9943236661101544,-0.9943236661101544,0.392,39.2
2A,0.7,2,22,0.0028204196687299,100,0.0028204196687299,0.9942440205882452,0.9942440205882452,-0.9942833423959866,-0.9942833423959866,0.392,39.2
2A,0.7,3,41,0.0028063933094294,100,0.0028063933094294,0.994797781024299,0.994797781024299,-0.9943151387164236,-0.9943151387164236,0.392,39.2
2A,0.7,4,10,0.0031892428804727,100,0.0031892428804727,0.9918612159925112,0.9918612159925112,-0.9937739308037834,-0.9937739308037834,0.392,39.2
2A,0.7,5,79,0.0026894655091373,100,0.0026894655091373,0.9945109938978024,0.9945109938978024,-0.994501635809586,-0.994501635809586,0.392,39.2
2A,0.7,6,3,0.0008239603280766,100,0.0008239603280766,1.001324756836795,1.001324756836795,-1.0005717372802223,-1.0005717372802223,0.392,39.2
2A,0.7,7,33,0.002632025917314,100,0.002632025917314,0.994177643806749,0.994177643806749,-0.9945940891734326,-0.9945940891734326,0.392,39.2
2A,0.7,8,8,0.0025458256301907,100,0.0025458256301907,0.9913945446721028,0.9913945446721028,-0.9948586217804004,-0.9948586217804004,0.392,39.2
2A,0.7,9,56,0.0023998009146429,100,0.0023998009146429,0.99452245685237,0.99452245685237,-0.994997564345697,-0.994997564345697,0.392,39.2
2A,0.7,10,16,0.0028375845861579,100,0.0028375845861579,0.993623719335778,0.993623719335778,-0.994257288668356,-0.994257288668356,0.392,39.2
2A,0.7,11,9,0.0026943887008287,100,0.0026943887008287,0.9934832193677254,0.9934832193677254,-0.9944942976735802,-0.9944942976735802,0.392,39.2
2A,0.7,12,6,0.0001354602687546,100,0.0001354602687546,0.9972401328199324,0.9972401328199324,-1.0030846493456222,-1.0030846493456222,0.392,39.2
2A,0.7,13,11,0.0028280573418931,100,0.0028280573418931,0.993646452749542,0.993646452749542,-0.9942724380741222,-0.9942724380741222,0.392,39.2
2A,0.7,14,86,0.0030343637120962,100,0.0030343637120962,0.9935913674913688,0.9935913674913688,-0.9939445837861218,-0.9939445837861218,0.392,39.2
2A,0.7,15,16,0.002763878181891,100,0.002763878181891,0.994204082276792,0.994204082276792,-0.9943753325466964,-0.9943753325466964,0.392,39.2
2A,0.8,1,20,0.0026710111749425,100,0.0026710111749425,0.994321759624302,0.994321759624302,-0.9945298946944484,-0.9945298946944484,0.392,39.2
2A,0.8,2,13,0.0027743551025028,100,0.0027743551025028,0.9942685377367588,0.9942685377367588,-0.9943586194674762,-0.9943586194674762,0.392,39.2
2A,0.8,3,28,0.0027566521396266,100,0.0027566521396266,0.9942704374538066,0.9942704374538066,-0.994387660261832,-0.994387660261832,0.392,39.2
2A,0.8,4,17,0.002858539752982,100,0.002858539752982,0.9919640647537614,0.9919640647537614,-0.9942894057092092,-0.9942894057092092,0.392,39.2
2A,0.8,5,90,0.0030231649461039,100,0.0030231649461039,0.9939750322843448,0.9939750322843448,-0.9939592529200948,-0.9939592529200948,0.392,39.2
2A,0.8,6,29,0.0027101611191915,100,0.0027101611191915,0.9939284700972192,0.9939284700972192,-0.9944634593250212,-0.9944634593250212,0.392,39.2
2A,0.8,7,61,0.0028833589251809,100,0.0028833589251809,0.9944050461573742,0.9944050461573742,-0.9941833059594708,-0.9941833059594708,0.392,39.2
2A,0.8,8,22,0.0027465833376673,100,0.0027465833376673,0.9944824695724284,0.9944824695724284,-0.9944066849028902,-0.9944066849028902,0.392,39.2
2A,0.8,9,18,0.0031233825673947,100,0.0031233825673947,0.9935638720056807,0.9935638720056807,-0.993806680293474,-0.993806680293474,0.392,39.2
2A,0.8,10,60,0.0031833948100312,100,0.0031833948100312,0.9932982263780388,0.9932982263780388,-0.9937193714980216,-0.9937193714980216,0.392,39.2
2A,0.8,11,32,0.0027905088427941,100,0.0027905088427941,0.9943914311535078,0.9943914311535078,-0.9943334517167686,-0.9943334517167686,0.392,39.2
2A,0.8,12,11,0.0029951984427049,100,0.0029951984427049,0.9929848679495128,0.9929848679495128,-0.9940201016233552,-0.9940201016233552,0.392,39.2
2A,0.8,13,100,0.0028262058967864,100,0.0028262058967864,0.9937949356374082,0.9937949356374082,-0.994273989757796,-0.994273989757796,0.392,39.2
2A,0.8,14,29,0.0033952174222983,100,0.0033952174222983,0.9926607756893484,0.9926607756893484,-0.9934206134374902,-0.9934206134374902,0.392,39.2
2A,0.8,15,17,0.0029049153275643,100,0.0029049153275643,0.9943430334549288,0.9943430334549288,-0.9941480617073576,-0.9941480617073576,0.392,39.2
2A,0.9,1,9,0.0030776603137753,100,0.0030776603137753,0.9925086122635126,0.9925086122635126,-0.9939098317012682,-0.9939098317012682,0.392,39.2
2A,0.9,2,10,0.0030781237994532,100,0.0030781237994532,0.9926011928470716,0.9926011928470716,-0.9939048755299476,-0.9939048755299476,0.392,39.2
2A,0.9,3,13,0.0025763421826435,100,0.0025763421826435,0.9941343252904016,0.9941343252904016,-0.9946880015775024,-0.9946880015775024,0.392,39.2
2A,0.9,4,97,0.0030248128527965,100,0.0030248128527965,0.9937956748135376,0.9937956748135376,-0.9939574381231716,-0.9939574381231716,0.392,39.2
2A,0.9,5,80,0.0026084736897272,100,0.0026084736897272,0.9941044155425364,0.9941044155425364,-0.9946334755456296,-0.9946334755456296,0.392,39.2
2A,0.9,6,50,0.0028062672699278,100,0.0028062672699278,0.9939173367537224,0.9939173367537224,-0.9943057206640072,-0.9943057206640072,0.392,39.2
2A,0.9,7,28,0.0033487860652195,100,0.0033487860652195,0.9926523251009116,0.9926523251009116,-0.9934900175019497,-0.9934900175019497,0.392,39.2
2A,0.9,8,17,0.0030424325401526,100,0.0030424325401526,0.9939330374048918,0.9939330374048918,-0.9939291931568291,-0.9939291931568291,0.392,39.2
2A,0.9,9,56,0.0026309528146625,100,0.0026309528146625,0.9942262436167952,0.9942262436167952,-0.994596187454712,-0.994596187454712,0.392,39.2
2A,0.9,10,100,0.0030356329275687,100,0.0030356329275687,0.9932616948489924,0.9932616948489924,-0.9939487414498206,-0.9939487414498206,0.392,39.2
2A,0.9,11,89,0.0031172129308677,100,0.0031172129308677,0.992715019625429,0.992715019625429,-0.993839355358706,-0.993839355358706,0.392,39.2
2A,0.9,12,100,0.0030050483406941,100,0.0030050483406941,0.993446246173316,0.993446246173316,-0.993992865767141,-0.993992865767141,0.392,39.2
2A,0.9,13,47,0.0026564015070044,100,0.0026564015070044,0.9937095382591514,0.9937095382591514,-0.9945544365610116,-0.9945544365610116,0.392,39.2
2A,0.9,14,12,0.0032890020770333,100,0.0032890020770333,0.9925984389783544,0.9925984389783544,-0.9935819270839906,-0.9935819270839906,0.392,39.2
2A,0.9,15,21,0.0028178182947083,100,0.0028178182947083,0.994380447258715,0.994380447258715,-0.9942888528764546,-0.9942888528764546,0.392,39.2
2A,1.0,1,97,0.0031000295640105,100,0.0031000295640105,0.9927946685548132,0.9927946685548132,-0.993862851917276,-0.993862851917276,0.392,39.2
2A,1.0,2,51,0.0032978802740903,100,0.0032978802740903,0.9924143826614564,0.9924143826614564,-0.9935769571679366,-0.9935769571679366,0.392,39.2
2A,1.0,3,45,0.0033435146540995,100,0.0033435146540995,0.9921310254328044,0.9921310254328044,-0.9935233116235828,-0.9935233116235828,0.392,39.2
2A,1.0,4,99,0.0031990916953814,100,0.0031990916953814,0.9925463443845012,0.9925463443845012,-0.9937206535477312,-0.9937206535477312,0.392,39.2
2A,1.0,5,13,0.0032862533294833,100,0.0032862533294833,0.992256795011684,0.992256795011684,-0.993602503293188,-0.993602503293188,0.392,39.2
2A,1.0,6,100,0.0030700421099097,100,0.0030700421099097,0.993137983817415,0.993137983817415,-0.9938981939911392,-0.9938981939911392,0.392,39.2
2A,1.0,7,100,0.0031445722088083,100,0.0031445722088083,0.993211342344886,0.993211342344886,-0.993780933764426,-0.993780933764426,0.392,39.2
2A,1.0,8,42,0.0033038408888202,100,0.0033038408888202,0.9924039326404686,0.9924039326404686,-0.9935684923230907,-0.9935684923230907,0.392,39.2
2A,1.0,9,100,0.0030999218077926,100,0.0030999218077926,0.9932941610400816,0.9932941610400816,-0.9938478822246684,-0.9938478822246684,0.392,39.2
2A,1.0,10,100,0.0031257265579159,100,0.0031257265579159,0.992922658203554,0.992922658203554,-0.993818472263698,-0.993818472263698,0.392,39.2
2A,1.0,11,55,0.0032386972534124,100,0.0032386972534124,0.9925242611554114,0.9925242611554114,-0.9936613072698988,-0.9936613072698988,0.392,39.2
2A,1.0,12,11,0.0031094150481575,100,0.0031094150481575,0.993225548975722,0.993225548975722,-0.993834807101038,-0.993834807101038,0.392,39.2
2A,1.0,13,44,0.0032882566212332,100,0.0032882566212332,0.9924597209618488,0.9924597209618488,-0.9935892931124056,-0.9935892931124056,0.392,39.2
2A,1.0,14,60,0.0025544769227318,100,0.0025544769227318,0.9942220868334748,0.9942220868334748,-0.994725703904465,-0.994725703904465,0.392,39.2
2A,1.0,15,98,0.0031148711125893,100,0.0031148711125893,0.993462372050771,0.993462372050771,-0.9938214106932476,-0.9938214106932476,0.392,39.2
2B,0.1,1,11,0.0003804012449603,100,0.0003804012449603,0.9899905915876758,0.9899905915876758,-1.0009893902069298,-1.0009893902069298,4.36,436.00000000000006
2B,0.1,2,9,0.0013910063385796,100,0.0013910063385796,0.9871156780134362,0.9871156780134362,-0.9982422383738032,-0.9982422383738032,4.36,436.00000000000006
2B,0.1,3,16,0.002529395227321,100,0.002529395227321,0.9940025561184956,0.9940025561184956,-0.994767935900834,-0.994767935900834,4.36,436.00000000000006
2B,0.1,4,14,0.0026209599113686,100,0.0026209599113686,0.992654436316011,0.992654436316011,-0.9946438590561532,-0.9946438590561532,4.36,436.00000000000006
2B,0.1,5,24,0.0025757141222672,100,0.0025757141222672,0.993308881972027,0.993308881972027,-0.9946974983035176,-0.9946974983035176,4.36,436.00000000000006
2B,0.1,6,85,5.520191324920903,100,5.520191324920903,0.2559884978873397,0.2559884978873397,-1.0497512883227391,-1.0497512883227391,4.36,436.00000000000006
2B,0.1,7,16,3.424889662449385,100,3.424889662449385,0.4551879002770487,0.4551879002770487,-0.879502053415664,-0.879502053415664,4.36,436.00000000000006
2B,0.1,8,96,0.0025442203559067,100,0.0025442203559067,0.994469462775102,0.994469462775102,-0.9947459668527135,-0.9947459668527135,4.36,436.00000000000006
2B,0.1,9,32,0.0026327472842611,100,0.0026327472842611,0.9965280567229522,0.9965280567229522,-0.9946986728890768,-0.9946986728890768,4.36,436.00000000000006
2B,0.1,10,24,0.0028415711573511,100,0.0028415711573511,0.9944429981403808,0.9944429981403808,-0.9942511414505432,-0.9942511414505432,4.36,436.00000000000006
2B,0.1,11,8,0.001132488235744,100,0.001132488235744,1.0002002743522642,1.0002002743522642,-0.9987370373682036,-0.9987370373682036,4.36,436.00000000000006
2B,0.1,12,12,0.0019840463670373,100,0.0019840463670373,0.9932111151065384,0.9932111151065384,-0.995773474563994,-0.995773474563994,4.36,436.00000000000006
2B,0.1,13,85,0.035798128774318,100,0.035798128774318,0.9639929046739656,0.9639929046739656,-1.03139235014316,-1.03139235014316,4.36,436.00000000000006
2B,0.1,14,96,0.0028138481154235,100,0.0028138481154235,0.9944382930488996,0.9944382930488996,-0.9942960326489172,-0.9942960326489172,4.36,436.00000000000006
2B,0.1,15,47,0.0017239181974447,100,0.0017239181974447,0.9979499389835206,0.9979499389835206,-0.9966123789545268,-0.9966123789545268,4.36,436.00000000000006
2B,0.2,1,36,0.0027320766893856,100,0.0027320766893856,0.9940749610620148,0.9940749610620148,-0.9944271378416658,-0.9944271378416658,4.36,436.00000000000006
2B,0.2,2,6,0.0019540646539464,100,0.0019540646539464,0.9829702306636436,0.9829702306636436,-0.9987951945549096,-0.9987951945549096,4.36,436.00000000000006
2B,0.2,3,20,0.0026722330230373,100,0.0026722330230373,0.994856409445862,0.994856409445862,-0.9945379800236612,-0.9945379800236612,4.36,436.00000000000006
2B,0.2,4,47,0.0028144035756842,100,0.0028144035756842,0.9940649516942678,0.9940649516942678,-0.9942923421788296,-0.9942923421788296,4.36,436.00000000000006
2B,0.2,5,14,0.0025259749291741,100,0.0025259749291741,0.993668933673941,0.993668933673941,-0.9947759360988492,-0.9947759360988492,4.36,436.00000000000006
2B,0.2,6,11,7.146001815096844,100,7.146001815096844,0.4008225451669877,0.4008225451669877,-0.6767235311643408,-0.6767235311643408,4.36,436.00000000000006
2B,0.2,7,19,0.001703775253581,100,0.001703775253581,0.990253521900556,0.990253521900556,-0.9966295678425294,-0.9966295678425294,4.36,436.00000000000006
2B,0.2,8,36,0.0006668211510272,100,0.0006668211510272,0.9962693920076724,0.9962693920076724,-0.9991885106892612,-0.9991885106892612,4.36,436.00000000000006
2B,0.2,9,30,0.0027313868386843,100,0.0027313868386843,0.9949620100633042,0.9949620100633042,-0.9944428212691476,-0.9944428212691476,4.36,436.00000000000006
2B,0.2,10,10,0.0016936873426675,100,0.0016936873426675,0.9903684052452036,0.9903684052452036,-0.996632989245701,-0.996632989245701,4.36,436.00000000000006
2B,0.2,11,6,7.262252452007903e-05,100,7.262252452007903e-05,0.9950095480104328,0.9950095480104328,-1.0023537343693196,-1.0023537343693196,4.36,436.00000000000006
2B,0.2,12,34,0.0027220260775794,100,0.0027220260775794,0.9945851601092311,0.9945851601092311,-0.9944489296797574,-0.9944489296797574,4.36,436.00000000000006
2B,0.2,13,19,0.0017479983675524,100,0.0017479983675524,0.997399294730986,0.997399294730986,-0.9964732988440694,-0.9964732988440694,4.36,436.00000000000006
2B,0.2,14,10,0.0022434674196811,100,0.0022434674196811,1.0025420617133691,1.0025420617133691,-0.9967271720836104,-0.9967271720836104,4.36,436.00000000000006
2B,0.2,15,52,0.0023213209318738,100,0.0023213209318738,0.9943669721234056,0.9943669721234056,-0.9951346760406706,-0.9951346760406706,4.36,436.00000000000006
2B,0.3,1,30,0.00261518439629,100,0.00261518439629,0.9938910065292748,0.9938910065292748,-0.9946223254699748,-0.9946223254699748,4.36,436.00000000000006
2B,0.3,2,14,0.0033613418575873,100,0.0033613418575873,0.9943425573358298,0.9943425573358298,-0.9934449165003446,-0.9934449165003446,4.36,436.00000000000006
2B,0.3,3,23,0.0025237098034378,100,0.0025237098034378,0.9945059426080296,0.9945059426080296,-0.9947817096133892,-0.9947817096133892,4.36,436.00000000000006
2B,0.3,4,32,0.0027103904808521,100,0.0027103904808521,0.9938052144054126,0.9938052144054126,-0.9944637125680568,-0.9944637125680568,4.36,436.00000000000006
2B,0.3,5,10,0.0005088829540336,100,0.0005088829540336,0.9946068368992894,0.9946068368992894,-0.9996014628793768,-0.9996014628793768,4.36,436.00000000000006
2B,0.3,6,8,0.0004595235832048,100,0.0004595235832048,0.9981833130219748,0.9981833130219748,-1.0005946215792498,-1.0005946215792498,4.36,436.00000000000006
2B,0.3,7,45,0.0027435991051461,100,0.0027435991051461,0.9944556122991196,0.9944556122991196,-0.9944112020293742,-0.9944112020293742,4.36,436.00000000000006
2B,0.3,8,11,0.0019947138845118,100,0.0019947138845118,1.000381831976323,1.000381831976323,-0.9965675073171216,-0.9965675073171216,4.36,436.00000000000006
2B,0.3,9,30,0.0025571401851929,100,0.0025571401851929,0.9944257474852048,0.9944257474852048,-0.9947232583924744,-0.9947232583924744,4.36,436.00000000000006
2B,0.3,10,35,0.0027358959885902,100,0.0027358959885902,0.9936186990683884,0.9936186990683884,-0.9944234739662564,-0.9944234739662564,4.36,436.00000000000006
2B,0.3,11,8,0.0018824765706156,100,0.0018824765706156,1.0018622184533337,1.0018622184533337,-0.997307893937825,-0.997307893937825,4.36,436.00000000000006
2B,0.3,12,14,0.0022668823196887,100,0.0022668823196887,0.9927473810866912,0.9927473810866912,-0.995260144218988,-0.995260144218988,4.36,436.00000000000006
2B,0.3,13,17,0.0026528222141289,100,0.0026528222141289,0.9944984773186348,0.9944984773186348,-0.9945625976654014,-0.9945625976654014,4.36,436.00000000000006
2B,0.3,14,10,0.0009622383301431,100,0.0009622383301431,1.0018618277013125,1.0018618277013125,-1.0002843680988245,-1.0002843680988245,4.36,436.00000000000006
2B,0.3,15,26,0.0024927579229567,100,0.0024927579229567,0.9943752669116336,0.9943752669116336,-0.9948331544223464,-0.9948331544223464,4.36,436.00000000000006
2B,0.4,1,19,0.0026036221696247,100,0.0026036221696247,0.9935537256695914,0.9935537256695914,-0.9946452621321792,-0.9946452621321792,4.36,436.00000000000006
2B,0.4,2,40,0.0033434305776663,100,0.0033434305776663,0.9932895334879948,0.9932895334879948,-0.9934780265862576,-0.9934780265862576,4.36,436.00000000000006
2B,0.4,3,28,0.0025274632001162,100,0.0025274632001162,0.9939879119619248,0.9939879119619248,-0.9947712635044298,-0.9947712635044298,4.36,436.00000000000006
2B,0.4,4,95,0.0028896549027187,100,0.0028896549027187,0.9940411698403576,0.9940411698403576,-0.9941708546868212,-0.9941708546868212,4.36,436.00000000000006
2B,0.4,5,9,0.0011219631415934,100,0.0011219631415934,0.9958335358010408,0.9958335358010408,-0.9977601496394845,-0.9977601496394845,4.36,436.00000000000006
2B,0.4,6,7,0.0006609273564569,100,0.0006609273564569,1.0014600864189442,1.0014600864189442,-1.001827511539447,-1.001827511539447,4.36,436.00000000000006
2B,0.4,7,26,0.0027240160323104,100,0.0027240160323104,0.9943367335262716,0.9943367335262716,-0.9944420348664188,-0.9944420348664188,4.36,436.00000000000006
2B,0.4,8,14,0.0027584070425598,100,0.0027584070425598,0.9936488830682348,0.9936488830682348,-0.9943860492636224,-0.9943860492636224,4.36,436.00000000000006
2B,0.4,9,12,0.0026211008633004,100,0.0026211008633004,0.989755766487769,0.989755766487769,-0.994924214320952,-0.994924214320952,4.36,436.00000000000006
2B,0.4,10,7,0.002418307376369,100,0.002418307376369,0.9827530791107782,0.9827530791107782,-0.997606061721418,-0.997606061721418,4.36,436.00000000000006
2B,0.4,11,6,0.001894999028601,100,0.001894999028601,1.0059591073537448,1.0059591073537448,-0.9997434294759264,-0.9997434294759264,4.36,436.00000000000006
2B,0.4,12,11,0.001250240838568,100,0.001250240838568,1.002130825177908,1.002130825177908,-0.9992729665368524,-0.9992729665368524,4.36,436.00000000000006
2B,0.4,13,8,0.0015272789792205,100,0.0015272789792205,1.0061406548672531,1.0061406548672531,-1.0024187735918988,-1.0024187735918988,4.36,436.00000000000006
2B,0.4,14,7,0.0022847412099218,100,0.0022847412099218,1.00292401498742,1.00292401498742,-0.9967835907131318,-0.9967835907131318,4.36,436.00000000000006
2B,0.4,15,27,0.0026374808767913,100,0.0026374808767913,0.9941010122629892,0.9941010122629892,-0.9945846220766742,-0.9945846220766742,4.36,436.00000000000006
2B,0.5,1,22,0.0025738324842115,100,0.0025738324842115,0.9935851984025584,0.9935851984025584,-0.994695295185825,-0.994695295185825,4.36,436.00000000000006
2B,0.5,2,86,0.002789328457097,100,0.002789328457097,0.993974108700192,0.993974108700192,-0.9943331869188948,-0.9943331869188948,4.36,436.00000000000006
2B,0.5,3,32,0.0026867359449009,100,0.0026867359449009,0.9942096061268482,0.9942096061268482,-0.9945027833589064,-0.9945027833589064,4.36,436.00000000000006
2B,0.5,4,37,0.0027245910871118,100,0.0027245910871118,0.9942598538309448,0.9942598538309448,-0.9944403827180086,-0.9944403827180086,4.36,436.00000000000006
2B,0.5,5,8,0.0008300740977031,100,0.0008300740977031,0.9921557492200028,0.9921557492200028,-0.99859712370837,-0.99859712370837,4.36,436.00000000000006
2B,0.5,6,9,0.0014466383938787,100,0.0014466383938787,0.9994600845843592,0.9994600845843592,-0.9975997607649272,-0.9975997607649272,4.36,436.00000000000006
2B,0.5,7,22,0.0027383074170245,100,0.0027383074170245,0.9944135516066576,0.9944135516066576,-0.9944193472521172,-0.9944193472521172,4.36,436.00000000000006
2B,0.5,8,21,0.0027090895873925,100,0.0027090895873925,0.9936946614374864,0.9936946614374864,-0.9944668638131032,-0.9944668638131032,4.36,436.00000000000006
2B,0.5,9,8,0.0028249186406902,100,0.0028249186406902,0.9885902985655876,0.9885902985655876,-0.9947670730998324,-0.9947670730998324,4.36,436.00000000000006
2B,0.5,10,10,0.002617747821494,100,0.002617747821494,0.9946418435398532,0.9946418435398532,-0.9946241948896868,-0.9946241948896868,4.36,436.00000000000006
2B,0.5,11,6,0.0016585958888431,100,0.0016585958888431,1.0015321000015849,1.0015321000015849,-0.9977458813287268,-0.9977458813287268,4.36,436.00000000000006
2B,0.5,12,9,0.0008303938328041,100,0.0008303938328041,1.0029597165093913,1.0029597165093913,-1.003104875465213,-1.003104875465213,4.36,436.00000000000006
2B,0.5,13,7,0.0011537304875853,100,0.0011537304875853,1.0042172802424512,1.0042172802424512,-1.0049202774196215,-1.0049202774196215,4.36,436.00000000000006
2B,0.5,14,8,0.0016792725337891,100,0.0016792725337891,0.998137351436162,0.998137351436162,-0.9967441636231296,-0.9967441636231296,4.36,436.00000000000006
2B,0.5,15,19,0.0021742384161165,100,0.0021742384161165,0.9943863422100664,0.9943863422100664,-0.9954028305273984,-0.9954028305273984,4.36,436.00000000000006
2B,0.6,1,9,0.0026185644280408,100,0.0026185644280408,0.9947468377572825,0.9947468377572825,-0.9946251992956144,-0.9946251992956144,4.36,436.00000000000006
2B,0.6,2,18,0.0026465637168256,100,0.0026465637168256,0.9942810286833256,0.9942810286833256,-0.9945704043578676,-0.9945704043578676,4.36,436.00000000000006
2B,0.6,3,38,0.0027372758374113,100,0.0027372758374113,0.994008502761427,0.994008502761427,-0.9944185225120756,-0.9944185225120756,4.36,436.00000000000006
2B,0.6,4,18,0.0026654226397919,100,0.0026654226397919,0.9943390183752168,0.9943390183752168,-0.994539403329774,-0.994539403329774,4.36,436.00000000000006
2B,0.6,5,7,0.0010978283206293,100,0.0010978283206293,0.995636598990582,0.995636598990582,-0.9978061433751813,-0.9978061433751813,4.36,436.00000000000006
2B,0.6,6,15,0.0008789027794348,100,0.0008789027794348,1.0003024949295098,1.0003024949295098,-0.9996850108063956,-0.9996850108063956,4.36,436.00000000000006
2B,0.6,7,30,0.0026095998753249,100,0.0026095998753249,0.9944273566158196,0.9944273566158196,-0.9946342347854582,-0.9946342347854582,4.36,436.00000000000006
2B,0.6,8,69,0.0026775585796368,100,0.0026775585796368,0.994133833265857,0.994133833265857,-0.994517685907125,-0.994517685907125,4.36,436.00000000000006
2B,0.6,9,87,0.0027590597787618,100,0.0027590597787618,0.9941376759061678,0.9941376759061678,-0.9943829133572388,-0.9943829133572388,4.36,436.00000000000006
2B,0.6,10,26,0.0028600824385438,100,0.0028600824385438,0.9942005193181812,0.9942005193181812,-0.9942189030440008,-0.9942189030440008,4.36,436.00000000000006
2B,0.6,11,6,0.0022155452030193,100,0.0022155452030193,0.9931374395811904,0.9931374395811904,-0.9953386109596644,-0.9953386109596644,4.36,436.00000000000006
2B,0.6,12,8,0.0004289463022474,100,0.0004289463022474,0.9982338844800522,0.9982338844800522,-1.0007877121068625,-1.0007877121068625,4.36,436.00000000000006
2B,0.6,13,11,0.0023311066996991,100,0.0023311066996991,0.9939658624212068,0.9939658624212068,-0.9951150891924512,-0.9951150891924512,4.36,436.00000000000006
2B,0.6,14,18,0.0030637681375449,100,0.0030637681375449,0.9937339933833282,0.9937339933833282,-0.9938970879893616,-0.9938970879893616,4.36,436.00000000000006
2B,0.6,15,36,0.002627555802007,100,0.002627555802007,0.9940955926431218,0.9940955926431218,-0.9946012899134834,-0.9946012899134834,4.36,436.00000000000006
2B,0.7,1,9,0.0027037625690452,100,0.0027037625690452,0.9933630584068892,0.9933630584068892,-0.9944811194809494,-0.9944811194809494,4.36,436.00000000000006
2B,0.7,2,62,0.0026860124181048,100,0.0026860124181048,0.9941447627706324,0.9941447627706324,-0.9945036520739304,-0.9945036520739304,4.36,436.00000000000006
2B,0.7,3,43,0.0027290882390168,100,0.0027290882390168,0.9940681084335486,0.9940681084335486,-0.9944320574520066,-0.9944320574520066,4.36,436.00000000000006
2B,0.7,4,55,0.0028250012718408,100,0.0028250012718408,0.9935222453016644,0.9935222453016644,-0.9942791579738328,-0.9942791579738328,4.36,436.00000000000006
2B,0.7,5,16,0.0026852484821027,100,0.0026852484821027,0.9942694106771872,0.9942694106771872,-0.9945056914013428,-0.9945056914013428,4.36,436.00000000000006
2B,0.7,6,4,0.0010772100966147,100,0.0010772100966147,1.0014886400964498,1.0014886400964498,-0.999545944411048,-0.999545944411048,4.36,436.00000000000006
2B,0.7,7,26,0.0027820666687165,100,0.0027820666687165,0.9939322150639374,0.9939322150639374,-0.9943451423376736,-0.9943451423376736,4.36,436.00000000000006
2B,0.7,8,37,0.0024715108906006,100,0.0024715108906006,0.9947495922589932,0.9947495922589932,-0.9948769800650176,-0.9948769800650176,4.36,436.00000000000006
2B,0.7,9,34,0.0028186180781919,100,0.0028186180781919,0.9936910740110554,0.9936910740110554,-0.99428724374087,-0.99428724374087,4.36,436.00000000000006
2B,0.7,10,46,0.0026556980275882,100,0.0026556980275882,0.9934468600684896,0.9934468600684896,-0.994559516039985,-0.994559516039985,4.36,436.00000000000006
2B,0.7,11,30,0.0027188168693293,100,0.0027188168693293,0.9945440114804128,0.9945440114804128,-0.994453498951068,-0.994453498951068,4.36,436.00000000000006
2B,0.7,12,6,0.0001509279353158,100,0.0001509279353158,0.997430993582137,0.997430993582137,-1.003728935515878,-1.003728935515878,4.36,436.00000000000006
